codigo_mes,mes,codigo_ca,comunidad_autonoma,codigo_provincia,provincia,codigo_municipio,municipio,total_paro_registrado,Paro_hombre_edad___25,Paro_hombre_edad_25__45,Paro_hombre_edad___45,Paro_mujer_edad___25,Paro_mujer_edad_25__45,Paro_mujer_edad___45,Paro_Agricultura,Paro_Industria,Paro_Construcci__n,Paro_Servicios,Paro_Sin_empleo_Anterior
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23065,Orcera,136,8,16,30,6,38,38,29,4,4,88,11
201810,Octubre de 2018,1,Andalucia,23,Jaén,23065,Orcera,137,7,19,31,7,37,36,31,4,4,88,10
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23065,Orcera,116,4,14,25,3,31,39,20,5,3,80,8
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23065,Orcera,95,4,7,24,1,25,34,18,4,4,61,8
201801,Enero de 2018,1,Andalucia,23,Jaén,23090,Torres,44,4,3,7,2,20,8,8,1,1,29,5
201802,Febrero de 2018,1,Andalucia,23,Jaén,23090,Torres,59,4,8,11,3,26,7,20,1,3,30,5
201803,Marzo de 2018,1,Andalucia,23,Jaén,23090,Torres,70,3,9,17,4,27,10,27,3,4,31,5
201804,Abril de 2018,1,Andalucia,23,Jaén,23090,Torres,71,3,10,14,4,30,10,27,2,3,36,3
201805,Mayo de 2018,1,Andalucia,23,Jaén,23090,Torres,71,5,10,12,3,30,11,28,1,2,34,6
201806,Junio de 2018,1,Andalucia,23,Jaén,23090,Torres,71,5,9,12,4,31,10,26,1,2,36,6
201807,Julio de 2018,1,Andalucia,23,Jaén,23090,Torres,75,4,12,13,6,29,11,29,1,2,34,9
201808,Agosto de 2018,1,Andalucia,23,Jaén,23090,Torres,74,3,12,13,8,29,9,21,2,3,40,8
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23090,Torres,81,2,12,16,8,32,11,18,2,6,46,9
201810,Octubre de 2018,1,Andalucia,23,Jaén,23090,Torres,68,3,6,14,8,28,9,18,1,3,39,7
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23090,Torres,56,1,6,11,6,26,6,16,1,3,30,6
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23090,Torres,41,0,2,10,4,18,7,7,1,4,24,5
201801,Enero de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3155,97,410,503,166,957,1022,389,205,121,2003,437
201802,Febrero de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3496,138,563,625,163,984,1023,673,212,124,2042,445
201803,Marzo de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3572,148,630,633,166,976,1019,722,228,144,2022,456
201804,Abril de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3482,150,590,600,168,963,1011,676,217,124,2000,465
201805,Mayo de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3460,163,562,612,168,953,1002,637,218,131,1998,476
201806,Junio de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3353,146,535,595,153,934,990,617,202,126,1967,441
201807,Julio de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3264,143,523,583,164,897,954,579,197,130,1937,421
201808,Agosto de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3228,139,504,570,153,911,951,531,197,122,1969,409
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3259,151,510,570,153,902,973,514,199,122,1984,440
201810,Octubre de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3365,148,548,585,162,923,999,536,193,133,2059,444
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23092,Úbeda,3180,109,475,540,144,901,1011,446,186,124,2002,422
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23092,Úbeda,2733,71,313,406,137,839,967,293,178,96,1773,393
201801,Enero de 2018,1,Andalucia,23,Jaén,23010,Bailén,2117,84,250,282,108,635,758,349,218,73,1112,365
201802,Febrero de 2018,1,Andalucia,23,Jaén,23010,Bailén,2304,112,332,345,106,649,760,533,211,72,1113,375
201803,Marzo de 2018,1,Andalucia,23,Jaén,23010,Bailén,2288,115,335,345,100,641,752,531,217,77,1086,377
201804,Abril de 2018,1,Andalucia,23,Jaén,23010,Bailén,2221,115,303,307,105,643,748,498,196,83,1063,381
201805,Mayo de 2018,1,Andalucia,23,Jaén,23010,Bailén,2176,95,292,308,103,627,751,455,198,84,1062,377
201806,Junio de 2018,1,Andalucia,23,Jaén,23010,Bailén,2182,97,289,317,107,620,752,440,212,80,1078,372
201807,Julio de 2018,1,Andalucia,23,Jaén,23010,Bailén,2240,97,312,334,104,643,750,425,266,97,1085,367
201808,Agosto de 2018,1,Andalucia,23,Jaén,23010,Bailén,2202,93,289,309,106,656,749,403,237,87,1109,366
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23010,Bailén,2213,103,289,313,109,649,750,395,207,92,1143,376
201810,Octubre de 2018,1,Andalucia,23,Jaén,23010,Bailén,2155,96,288,302,104,620,745,399,205,89,1099,363
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23010,Bailén,2052,67,239,287,95,619,745,346,205,81,1079,341
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23010,Bailén,1859,49,174,236,93,577,730,245,206,80,997,331
201801,Enero de 2018,1,Andalucia,23,Jaén,23016,Benatae,31,1,5,10,1,7,7,10,0,5,15,1
201802,Febrero de 2018,1,Andalucia,23,Jaén,23016,Benatae,32,1,5,12,1,8,5,11,1,5,14,1
201803,Marzo de 2018,1,Andalucia,23,Jaén,23016,Benatae,29,0,3,12,1,9,4,10,1,5,13,0
201804,Abril de 2018,1,Andalucia,23,Jaén,23016,Benatae,30,0,5,12,1,7,5,11,1,4,14,0
201805,Mayo de 2018,1,Andalucia,23,Jaén,23016,Benatae,30,1,5,8,1,10,5,11,0,4,15,0
201806,Junio de 2018,1,Andalucia,23,Jaén,23016,Benatae,27,2,5,8,0,8,4,7,0,5,15,0
201807,Julio de 2018,1,Andalucia,23,Jaén,23016,Benatae,27,2,6,9,1,7,2,8,1,5,13,0
201808,Agosto de 2018,1,Andalucia,23,Jaén,23016,Benatae,24,1,3,9,1,7,3,6,0,6,12,0
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23016,Benatae,24,2,3,6,2,7,4,4,0,4,16,0
201810,Octubre de 2018,1,Andalucia,23,Jaén,23016,Benatae,22,0,3,6,2,6,5,4,1,5,12,0
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23016,Benatae,19,0,2,5,1,6,5,4,1,3,11,0
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23016,Benatae,15,0,2,5,1,3,4,4,1,3,7,0
201801,Enero de 2018,1,Andalucia,23,Jaén,23028,Cazorla,494,20,64,91,34,159,126,78,10,14,353,39
201802,Febrero de 2018,1,Andalucia,23,Jaén,23028,Cazorla,579,36,86,109,40,171,137,150,8,15,365,41
201803,Marzo de 2018,1,Andalucia,23,Jaén,23028,Cazorla,587,38,97,122,42,165,123,166,12,17,347,45
201804,Abril de 2018,1,Andalucia,23,Jaén,23028,Cazorla,578,36,94,109,40,162,137,157,10,12,357,42
201805,Mayo de 2018,1,Andalucia,23,Jaén,23028,Cazorla,571,37,98,106,30,170,130,136,12,11,373,39
201806,Junio de 2018,1,Andalucia,23,Jaén,23028,Cazorla,549,38,80,108,23,172,128,119,12,14,366,38
201807,Julio de 2018,1,Andalucia,23,Jaén,23028,Cazorla,520,31,87,97,21,157,127,103,10,14,360,33
201808,Agosto de 2018,1,Andalucia,23,Jaén,23028,Cazorla,509,30,83,99,22,154,121,86,10,13,362,38
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23028,Cazorla,545,33,102,96,24,163,127,82,9,16,398,40
201810,Octubre de 2018,1,Andalucia,23,Jaén,23028,Cazorla,572,28,116,98,24,178,128,77,11,20,426,38
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23028,Cazorla,517,22,91,86,24,164,130,68,12,18,387,32
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23028,Cazorla,411,15,52,66,19,139,120,44,11,18,308,30
201801,Enero de 2018,1,Andalucia,23,Jaén,23033,Frailes,40,1,6,8,1,17,7,11,2,1,25,1
201802,Febrero de 2018,1,Andalucia,23,Jaén,23033,Frailes,54,4,11,12,3,19,5,19,3,2,29,1
201803,Marzo de 2018,1,Andalucia,23,Jaén,23033,Frailes,59,5,11,14,4,18,7,19,2,4,32,2
201804,Abril de 2018,1,Andalucia,23,Jaén,23033,Frailes,51,3,8,11,5,17,7,13,2,2,32,2
201805,Mayo de 2018,1,Andalucia,23,Jaén,23033,Frailes,51,5,9,9,4,18,6,15,3,2,29,2
201806,Junio de 2018,1,Andalucia,23,Jaén,23033,Frailes,50,4,8,7,3,23,5,15,4,0,30,1
201807,Julio de 2018,1,Andalucia,23,Jaén,23033,Frailes,53,5,11,9,4,18,6,15,7,1,29,1
201808,Agosto de 2018,1,Andalucia,23,Jaén,23033,Frailes,49,3,10,9,4,17,6,13,8,4,23,1
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23033,Frailes,51,3,12,8,4,18,6,15,6,4,24,2
201810,Octubre de 2018,1,Andalucia,23,Jaén,23033,Frailes,57,6,12,6,6,22,5,12,5,5,30,5
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23033,Frailes,56,8,7,11,4,20,6,11,6,5,31,3
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23033,Frailes,37,4,2,8,3,14,6,6,3,2,23,3
201801,Enero de 2018,1,Andalucia,23,Jaén,23037,Génave,34,2,7,8,1,10,6,8,2,13,9,2
201802,Febrero de 2018,1,Andalucia,23,Jaén,23037,Génave,39,1,10,11,3,9,5,17,2,9,10,1
201803,Marzo de 2018,1,Andalucia,23,Jaén,23037,Génave,34,0,9,10,2,7,6,15,1,9,8,1
201804,Abril de 2018,1,Andalucia,23,Jaén,23037,Génave,33,1,6,9,3,8,6,14,1,9,7,2
201805,Mayo de 2018,1,Andalucia,23,Jaén,23037,Génave,32,2,6,8,4,6,6,12,2,9,6,3
201806,Junio de 2018,1,Andalucia,23,Jaén,23037,Génave,26,1,4,8,1,5,7,5,1,12,5,3
201807,Julio de 2018,1,Andalucia,23,Jaén,23037,Génave,26,1,5,8,2,4,6,3,0,12,8,3
201808,Agosto de 2018,1,Andalucia,23,Jaén,23037,Génave,26,1,5,7,2,6,5,3,0,11,9,3
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23037,Génave,25,1,5,6,3,7,3,3,0,8,11,3
201810,Octubre de 2018,1,Andalucia,23,Jaén,23037,Génave,33,3,5,10,4,7,4,4,0,14,11,4
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23037,Génave,24,0,2,7,4,7,4,2,0,9,10,3
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23037,Génave,19,1,1,5,3,5,4,1,0,8,7,3
201801,Enero de 2018,1,Andalucia,23,Jaén,23055,Linares,6634,194,1065,1142,245,1912,2076,704,432,458,4093,947
201802,Febrero de 2018,1,Andalucia,23,Jaén,23055,Linares,6966,247,1232,1233,270,1904,2080,955,439,474,4122,976
201803,Marzo de 2018,1,Andalucia,23,Jaén,23055,Linares,7060,267,1267,1267,283,1892,2084,1029,437,478,4123,993
201804,Abril de 2018,1,Andalucia,23,Jaén,23055,Linares,7017,276,1230,1244,277,1912,2078,1028,429,444,4108,1008
201805,Mayo de 2018,1,Andalucia,23,Jaén,23055,Linares,6914,276,1201,1197,300,1894,2046,976,422,422,4078,1016
201806,Junio de 2018,1,Andalucia,23,Jaén,23055,Linares,6675,264,1129,1190,277,1832,1983,932,408,417,3950,968
201807,Julio de 2018,1,Andalucia,23,Jaén,23055,Linares,6463,250,1091,1179,268,1739,1936,868,386,418,3844,947
201808,Agosto de 2018,1,Andalucia,23,Jaén,23055,Linares,6376,239,1055,1177,263,1737,1905,804,383,418,3829,942
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23055,Linares,6658,255,1116,1174,280,1858,1975,784,399,426,4102,947
201810,Octubre de 2018,1,Andalucia,23,Jaén,23055,Linares,6919,283,1206,1199,287,1923,2021,804,410,436,4290,979
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23055,Linares,6759,242,1150,1196,237,1892,2042,768,411,424,4239,917
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23055,Linares,6072,174,897,1041,221,1765,1974,546,378,390,3883,875
201801,Enero de 2018,1,Andalucia,23,Jaén,23057,Lupión,35,0,3,9,2,10,11,7,0,0,24,4
201802,Febrero de 2018,1,Andalucia,23,Jaén,23057,Lupión,44,2,2,13,5,10,12,10,2,0,26,6
201803,Marzo de 2018,1,Andalucia,23,Jaén,23057,Lupión,50,3,4,17,3,10,13,19,2,0,24,5
201804,Abril de 2018,1,Andalucia,23,Jaén,23057,Lupión,51,3,2,14,7,12,13,15,1,0,29,6
201805,Mayo de 2018,1,Andalucia,23,Jaén,23057,Lupión,51,2,5,15,6,11,12,13,3,0,30,5
201806,Junio de 2018,1,Andalucia,23,Jaén,23057,Lupión,53,2,6,13,6,14,12,13,3,2,28,7
201807,Julio de 2018,1,Andalucia,23,Jaén,23057,Lupión,51,2,3,17,6,11,12,11,1,4,28,7
201808,Agosto de 2018,1,Andalucia,23,Jaén,23057,Lupión,48,2,4,17,5,8,12,10,1,4,27,6
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23057,Lupión,46,2,4,14,5,9,12,14,0,2,24,6
201810,Octubre de 2018,1,Andalucia,23,Jaén,23057,Lupión,49,1,5,15,4,13,11,14,1,0,28,6
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23057,Lupión,51,1,6,17,5,11,11,13,3,0,29,6
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23057,Lupión,33,0,2,7,5,9,10,5,1,0,22,5
201801,Enero de 2018,1,Andalucia,23,Jaén,23064,Noalejo,35,1,3,5,4,17,5,6,1,1,26,1
201802,Febrero de 2018,1,Andalucia,23,Jaén,23064,Noalejo,50,3,9,12,6,15,5,19,5,0,25,1
201803,Marzo de 2018,1,Andalucia,23,Jaén,23064,Noalejo,55,3,9,17,7,15,4,23,6,1,23,2
201804,Abril de 2018,1,Andalucia,23,Jaén,23064,Noalejo,48,4,10,14,5,12,3,20,5,3,16,4
201805,Mayo de 2018,1,Andalucia,23,Jaén,23064,Noalejo,54,4,7,16,7,15,5,24,4,1,22,3
201806,Junio de 2018,1,Andalucia,23,Jaén,23064,Noalejo,58,3,9,19,8,16,3,21,5,2,27,3
201807,Julio de 2018,1,Andalucia,23,Jaén,23064,Noalejo,57,4,7,18,6,17,5,21,4,3,28,1
201808,Agosto de 2018,1,Andalucia,23,Jaén,23064,Noalejo,55,2,7,19,5,18,4,18,4,4,28,1
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23064,Noalejo,63,3,10,17,7,21,5,19,4,6,31,3
201810,Octubre de 2018,1,Andalucia,23,Jaén,23064,Noalejo,77,4,15,22,9,22,5,22,5,7,38,5
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23064,Noalejo,68,2,16,19,9,16,6,19,6,3,38,2
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23064,Noalejo,38,0,5,3,9,15,6,5,2,0,29,2
201801,Enero de 2018,1,Andalucia,23,Jaén,23069,Porcuna,185,6,24,21,35,77,22,35,12,3,119,16
201802,Febrero de 2018,1,Andalucia,23,Jaén,23069,Porcuna,286,21,49,43,41,106,26,122,13,4,130,17
201803,Marzo de 2018,1,Andalucia,23,Jaén,23069,Porcuna,313,25,60,48,45,105,30,133,16,7,143,14
201804,Abril de 2018,1,Andalucia,23,Jaén,23069,Porcuna,290,28,47,42,40,101,32,116,13,3,145,13
201805,Mayo de 2018,1,Andalucia,23,Jaén,23069,Porcuna,303,33,55,44,42,99,30,117,14,5,150,17
201806,Junio de 2018,1,Andalucia,23,Jaén,23069,Porcuna,309,38,52,50,41,101,27,106,14,4,159,26
201807,Julio de 2018,1,Andalucia,23,Jaén,23069,Porcuna,281,36,47,43,40,87,28,81,14,6,153,27
201808,Agosto de 2018,1,Andalucia,23,Jaén,23069,Porcuna,291,31,53,44,45,87,31,78,16,12,160,25
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23069,Porcuna,305,25,54,49,48,99,30,74,15,10,187,19
201810,Octubre de 2018,1,Andalucia,23,Jaén,23069,Porcuna,303,21,44,46,47,116,29,73,12,4,192,22
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23069,Porcuna,285,17,48,43,32,117,28,70,8,6,184,17
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23069,Porcuna,168,9,14,16,24,83,22,30,9,1,109,19
201801,Enero de 2018,1,Andalucia,23,Jaén,23073,Quesada,204,7,26,50,16,63,42,38,10,14,126,16
201802,Febrero de 2018,1,Andalucia,23,Jaén,23073,Quesada,299,9,49,91,21,76,53,102,11,17,154,15
201803,Marzo de 2018,1,Andalucia,23,Jaén,23073,Quesada,327,18,55,95,21,82,56,119,11,21,160,16
201804,Abril de 2018,1,Andalucia,23,Jaén,23073,Quesada,298,16,40,92,17,74,59,91,11,20,160,16
201805,Mayo de 2018,1,Andalucia,23,Jaén,23073,Quesada,311,24,39,92,20,75,61,88,14,22,166,21
201806,Junio de 2018,1,Andalucia,23,Jaén,23073,Quesada,293,29,36,74,24,81,49,74,14,13,162,30
201807,Julio de 2018,1,Andalucia,23,Jaén,23073,Quesada,318,25,42,91,24,80,56,77,14,21,180,26
201808,Agosto de 2018,1,Andalucia,23,Jaén,23073,Quesada,308,20,49,82,21,74,62,64,16,26,179,23
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23073,Quesada,293,14,42,75,17,83,62,58,13,15,192,15
201810,Octubre de 2018,1,Andalucia,23,Jaén,23073,Quesada,303,14,47,74,18,88,62,67,14,16,192,14
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23073,Quesada,246,16,30,49,15,77,59,47,13,11,163,12
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23073,Quesada,191,6,22,37,10,61,55,24,12,14,131,10
201801,Enero de 2018,1,Andalucia,23,Jaén,23075,Sabiote,240,5,26,40,22,90,57,43,8,20,143,26
201802,Febrero de 2018,1,Andalucia,23,Jaén,23075,Sabiote,298,11,48,67,25,89,58,102,8,22,140,26
201803,Marzo de 2018,1,Andalucia,23,Jaén,23075,Sabiote,316,11,57,74,27,86,61,98,12,36,145,25
201804,Abril de 2018,1,Andalucia,23,Jaén,23075,Sabiote,300,12,48,67,20,91,62,84,10,36,147,23
201805,Mayo de 2018,1,Andalucia,23,Jaén,23075,Sabiote,290,15,35,78,19,78,65,76,8,36,150,20
201806,Junio de 2018,1,Andalucia,23,Jaén,23075,Sabiote,286,15,34,68,20,88,61,70,8,26,159,23
201807,Julio de 2018,1,Andalucia,23,Jaén,23075,Sabiote,278,10,29,70,22,83,64,60,7,27,159,25
201808,Agosto de 2018,1,Andalucia,23,Jaén,23075,Sabiote,304,15,39,76,23,87,64,58,8,40,173,25
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23075,Sabiote,293,14,38,65,18,94,64,57,7,27,178,24
201810,Octubre de 2018,1,Andalucia,23,Jaén,23075,Sabiote,305,15,42,69,22,97,60,64,6,29,183,23
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23075,Sabiote,273,9,38,63,18,89,56,46,7,31,171,18
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23075,Sabiote,190,3,13,28,14,75,57,20,5,15,131,19
201801,Enero de 2018,1,Andalucia,23,Jaén,23094,Vilches,290,19,27,47,19,89,89,44,12,19,199,16
201802,Febrero de 2018,1,Andalucia,23,Jaén,23094,Vilches,377,34,41,79,27,102,94,111,15,14,217,20
201803,Marzo de 2018,1,Andalucia,23,Jaén,23094,Vilches,403,35,50,83,26,110,99,119,20,16,226,22
201804,Abril de 2018,1,Andalucia,23,Jaén,23094,Vilches,388,27,46,91,23,104,97,105,23,19,223,18
201805,Mayo de 2018,1,Andalucia,23,Jaén,23094,Vilches,368,24,41,79,25,99,100,91,17,17,225,18
201806,Junio de 2018,1,Andalucia,23,Jaén,23094,Vilches,362,18,49,79,23,98,95,87,18,20,222,15
201807,Julio de 2018,1,Andalucia,23,Jaén,23094,Vilches,348,20,42,77,23,96,90,75,17,18,218,20
201808,Agosto de 2018,1,Andalucia,23,Jaén,23094,Vilches,334,20,39,68,21,98,88,60,14,25,220,15
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23094,Vilches,350,22,35,64,23,107,99,57,14,14,248,17
201810,Octubre de 2018,1,Andalucia,23,Jaén,23094,Vilches,373,24,42,69,23,115,100,59,13,16,267,18
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23094,Vilches,349,18,40,70,20,101,100,61,15,18,240,15
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23094,Vilches,275,12,23,48,15,83,94,39,11,16,195,14
201801,Enero de 2018,1,Andalucia,23,Jaén,23005,Andújar,3668,112,401,593,185,1110,1267,461,399,224,2111,473
201802,Febrero de 2018,1,Andalucia,23,Jaén,23005,Andújar,4072,175,548,717,201,1135,1296,801,402,214,2176,479
201803,Marzo de 2018,1,Andalucia,23,Jaén,23005,Andújar,4196,197,611,768,193,1155,1272,870,406,258,2196,466
201804,Abril de 2018,1,Andalucia,23,Jaén,23005,Andújar,4128,199,581,730,181,1159,1278,830,424,238,2172,464
201805,Mayo de 2018,1,Andalucia,23,Jaén,23005,Andújar,4122,190,585,716,190,1149,1292,777,421,230,2229,465
201806,Junio de 2018,1,Andalucia,23,Jaén,23005,Andújar,4061,167,574,717,198,1133,1272,756,422,232,2184,467
201807,Julio de 2018,1,Andalucia,23,Jaén,23005,Andújar,4096,182,592,701,206,1151,1264,745,409,230,2210,502
201808,Agosto de 2018,1,Andalucia,23,Jaén,23005,Andújar,4159,185,602,710,218,1161,1283,721,425,256,2240,517
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23005,Andújar,4167,170,595,707,229,1181,1285,665,427,252,2284,539
201810,Octubre de 2018,1,Andalucia,23,Jaén,23005,Andújar,4192,190,580,713,243,1168,1298,696,418,234,2315,529
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23005,Andújar,4040,159,549,687,204,1140,1301,636,395,228,2288,493
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23005,Andújar,3572,97,407,578,180,1057,1253,441,373,236,2065,457
201801,Enero de 2018,1,Andalucia,23,Jaén,23014,Begíjar,183,7,24,21,21,67,43,21,11,1,127,23
201802,Febrero de 2018,1,Andalucia,23,Jaén,23014,Begíjar,239,16,38,49,21,69,46,73,16,1,125,24
201803,Marzo de 2018,1,Andalucia,23,Jaén,23014,Begíjar,239,15,38,53,23,68,42,76,12,3,123,25
201804,Abril de 2018,1,Andalucia,23,Jaén,23014,Begíjar,240,16,39,46,22,72,45,68,14,3,134,21
201805,Mayo de 2018,1,Andalucia,23,Jaén,23014,Begíjar,216,15,33,41,20,64,43,57,15,0,125,19
201806,Junio de 2018,1,Andalucia,23,Jaén,23014,Begíjar,216,15,32,46,18,62,43,57,13,4,127,15
201807,Julio de 2018,1,Andalucia,23,Jaén,23014,Begíjar,225,23,38,49,14,59,42,60,15,5,128,17
201808,Agosto de 2018,1,Andalucia,23,Jaén,23014,Begíjar,224,22,39,45,16,61,41,56,16,2,133,17
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23014,Begíjar,226,18,46,43,18,60,41,53,12,6,136,19
201810,Octubre de 2018,1,Andalucia,23,Jaén,23014,Begíjar,231,21,38,43,20,68,41,55,11,5,142,18
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23014,Begíjar,234,17,45,44,16,67,45,48,12,5,151,18
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23014,Begíjar,141,7,16,15,12,50,41,15,10,3,98,15
201801,Enero de 2018,1,Andalucia,23,Jaén,23032,Espelúy,42,0,4,6,5,18,9,7,3,13,16,3
201802,Febrero de 2018,1,Andalucia,23,Jaén,23032,Espelúy,43,0,3,5,8,19,8,7,3,16,12,5
201803,Marzo de 2018,1,Andalucia,23,Jaén,23032,Espelúy,53,2,5,7,8,22,9,14,3,18,13,5
201804,Abril de 2018,1,Andalucia,23,Jaén,23032,Espelúy,55,2,3,8,10,22,10,12,3,19,15,6
201805,Mayo de 2018,1,Andalucia,23,Jaén,23032,Espelúy,60,3,5,6,10,26,10,11,3,21,19,6
201806,Junio de 2018,1,Andalucia,23,Jaén,23032,Espelúy,49,3,5,4,6,22,9,9,2,18,15,5
201807,Julio de 2018,1,Andalucia,23,Jaén,23032,Espelúy,62,5,7,6,8,24,12,10,4,18,21,9
201808,Agosto de 2018,1,Andalucia,23,Jaén,23032,Espelúy,55,5,4,5,8,21,12,7,4,17,18,9
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23032,Espelúy,61,7,4,7,11,20,12,9,4,15,24,9
201810,Octubre de 2018,1,Andalucia,23,Jaén,23032,Espelúy,76,6,11,11,11,25,12,14,14,14,25,9
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23032,Espelúy,71,2,9,15,11,23,11,15,13,13,24,6
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23032,Espelúy,61,1,9,13,9,20,9,11,12,12,20,6
201801,Enero de 2018,1,Andalucia,23,Jaén,23051,Jamilena,130,2,25,24,11,42,26,27,14,5,74,10
201802,Febrero de 2018,1,Andalucia,23,Jaén,23051,Jamilena,153,4,32,34,8,47,28,54,13,4,74,8
201803,Marzo de 2018,1,Andalucia,23,Jaén,23051,Jamilena,190,10,44,44,9,55,28,75,16,11,78,10
201804,Abril de 2018,1,Andalucia,23,Jaén,23051,Jamilena,191,8,40,50,9,58,26,69,16,15,80,11
201805,Mayo de 2018,1,Andalucia,23,Jaén,23051,Jamilena,209,12,47,49,13,62,26,63,23,21,87,15
201806,Junio de 2018,1,Andalucia,23,Jaén,23051,Jamilena,198,10,46,50,13,52,27,62,21,20,82,13
201807,Julio de 2018,1,Andalucia,23,Jaén,23051,Jamilena,198,10,47,49,15,50,27,55,24,23,82,14
201808,Agosto de 2018,1,Andalucia,23,Jaén,23051,Jamilena,189,9,41,41,18,52,28,50,21,18,86,14
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23051,Jamilena,217,12,45,46,22,64,28,49,27,20,103,18
201810,Octubre de 2018,1,Andalucia,23,Jaén,23051,Jamilena,220,18,49,47,19,60,27,50,28,20,103,19
201811,Noviembre de 2018,1,Andalucia,23,Jaén,23051,Jamilena,204,17,38,44,19,59,27,44,24,17,100,19
201812,Diciembre de 2018,1,Andalucia,23,Jaén,23051,Jamilena,141,8,22,19,17,52,23,20,22,9,74,16
201801,Enero de 2018,1,Andalucia,23,Jaén,23003,Alcaudete,514,19,75,70,60,207,83,101,63,14,292,44
201802,Febrero de 2018,1,Andalucia,23,Jaén,23003,Alcaudete,642,35,124,112,56,224,91,220,62,16,300,44
201803,Marzo de 2018,1,Andalucia,23,Jaén,23003,Alcaudete,687,40,135,118,60,231,103,228,74,24,313,48
201804,Abril de 2018,1,Andalucia,23,Jaén,23003,Alcaudete,678,46,128,99,74,224,107,209,78,19,313,59
201805,Mayo de 2018,1,Andalucia,23,Jaén,23003,Alcaudete,650,39,113,101,66,221,110,158,78,21,336,57
201806,Junio de 2018,1,Andalucia,23,Jaén,23003,Alcaudete,630,35,111,108,59,213,104,142,69,27,338,54
201807,Julio de 2018,1,Andalucia,23,Jaén,23003,Alcaudete,630,49,107,111,55,205,103,153,65,22,337,53
201808,Agosto de 2018,1,Andalucia,23,Jaén,23003,Alcaudete,642,47,115,110,65,206,99,138,65,30,353,56
201809,Septiembre de 2018,1,Andalucia,23,Jaén,23003,Alcaudete,597,45,93,99,59,204,97,118,58,26,339,56
