codigo_mes,mes,codigo_ca,comunidad_autonoma,codigo_provincia,provincia,codigo_municipio,municipio,total_paro_registrado,Paro_hombre_edad___25,Paro_hombre_edad_25__45,Paro_hombre_edad___45,Paro_mujer_edad___25,Paro_mujer_edad_25__45,Paro_mujer_edad___45,Paro_Agricultura,Paro_Industria,Paro_Construcci__n,Paro_Servicios,Paro_Sin_empleo_Anterior
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,8,0,0,3,0,1,4,1,0,0,6,1
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,11,1,2,3,0,1,4,1,0,0,9,1
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,13,1,3,3,0,1,5,2,0,0,10,1
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,15,1,4,3,0,2,5,2,0,0,12,1
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,12,1,2,2,0,2,5,2,0,0,9,1
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,7,0,1,1,0,1,4,2,0,0,5,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,8,0,1,2,0,1,4,2,0,0,6,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,9,0,1,2,0,1,5,2,0,0,6,1
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,8,0,1,1,0,1,5,2,0,0,5,1
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,8,1,1,0,0,1,5,2,0,0,5,1
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,8,1,1,1,0,0,5,2,0,0,5,1
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42195,Valdenebro,10,1,3,1,0,0,5,2,0,0,7,1
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42196,Valdeprado,0,0,0,0,0,0,0,0,0,0,0,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,1,0,1,0,0,0,0,0,0,0,1,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,1,0,1,0,0,0,0,0,0,0,1,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,1,0,1,0,0,0,0,0,0,0,1,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,1,0,1,0,0,0,0,0,0,0,1,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,0,0,0,0,0,0,0,0,0,0,0,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,0,0,0,0,0,0,0,0,0,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,1,0,1,0,0,0,0,0,0,1,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,1,0,1,0,0,0,0,0,0,1,0,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,1,0,1,0,0,0,0,0,0,1,0,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,1,0,1,0,0,0,0,0,0,1,0,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,0,0,0,0,0,0,0,0,0,0,0,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42198,Valtajeros,0,0,0,0,0,0,0,0,0,0,0,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,2,0,1,1,0,0,0,0,0,1,1,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,1,0,0,1,0,0,0,0,0,0,1,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,0,0,0,0,0,0,0,0,0,0,0,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,0,0,0,0,0,0,0,0,0,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,1,0,0,1,0,0,0,0,0,0,1,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,2,0,1,1,0,0,0,0,0,1,1,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,2,0,1,1,0,0,0,0,0,1,1,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,2,0,1,1,0,0,0,0,0,1,1,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,1,0,0,1,0,0,0,0,0,0,1,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,3,0,0,2,0,0,1,0,0,0,3,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,3,0,0,2,0,0,1,0,0,0,3,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42200,Velamazán,3,0,0,2,0,0,1,0,0,0,3,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42212,Villasayas,1,0,0,0,0,1,0,0,0,0,1,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42217,Vozmediano,0,0,0,0,0,0,0,0,0,0,0,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",1,0,0,0,0,0,1,0,0,0,1,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",1,0,0,0,0,0,1,0,0,0,1,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",0,0,0,0,0,0,0,0,0,0,0,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",0,0,0,0,0,0,0,0,0,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",0,0,0,0,0,0,0,0,0,0,0,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",0,0,0,0,0,0,0,0,0,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",0,0,0,0,0,0,0,0,0,0,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",0,0,0,0,0,0,0,0,0,0,0,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",0,0,0,0,0,0,0,0,0,0,0,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",0,0,0,0,0,0,0,0,0,0,0,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",1,0,0,0,0,0,1,0,0,0,1,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42106,"Losilla, La",1,0,0,0,0,0,1,0,0,0,1,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,1,0,0,0,0,0,1,0,0,0,1,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,1,0,0,0,0,0,1,0,0,0,1,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42159,Rollamienta,0,0,0,0,0,0,0,0,0,0,0,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,6,0,0,1,0,1,4,0,1,0,4,1
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,5,0,0,0,0,1,4,0,1,0,3,1
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,6,0,0,1,0,1,4,0,1,0,4,1
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,5,0,0,1,0,1,3,0,1,0,3,1
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,5,0,0,1,0,1,3,0,1,0,3,1
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,4,0,0,0,0,1,3,0,1,0,2,1
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,3,0,0,0,0,0,3,0,0,0,2,1
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,3,0,0,0,0,0,3,0,0,0,2,1
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,4,0,0,1,0,0,3,0,0,0,3,1
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,6,0,0,2,0,1,3,0,1,0,4,1
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,6,0,0,1,0,1,4,0,1,0,4,1
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42163,San Felices,7,0,1,1,0,1,4,0,2,0,4,1
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42185,Torreblacos,0,0,0,0,0,0,0,0,0,0,0,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,0,0,0,0,0,0,0,0,0,0,0,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,0,0,0,0,0,0,0,0,0,0,0,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,0,0,0,0,0,0,0,0,0,0,0,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,0,0,0,0,0,0,0,0,0,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,0,0,0,0,0,0,0,0,0,0,0,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,1,0,1,0,0,0,0,1,0,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,1,0,1,0,0,0,0,1,0,0,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,1,0,1,0,0,0,0,1,0,0,0,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,1,0,1,0,0,0,0,1,0,0,0,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,1,0,1,0,0,0,0,1,0,0,0,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,1,0,1,0,0,0,0,1,0,0,0,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42012,Aldealseñor,1,0,1,0,0,0,0,1,0,0,0,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,2,0,0,1,0,0,1,0,0,0,2,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42046,Calatañazor,1,0,0,1,0,0,0,0,0,0,1,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,4,0,1,2,0,0,1,0,0,2,2,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,2,0,0,0,0,0,1,1,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42049,Candilichera,2,0,0,1,0,0,1,0,0,0,2,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,2,0,1,1,0,0,0,0,0,0,2,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,2,0,1,1,0,0,0,0,0,0,2,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,2,0,1,1,0,0,0,0,0,0,2,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,3,1,1,1,0,0,0,0,0,0,3,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,3,0,2,1,0,0,0,0,0,0,3,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,2,0,2,0,0,0,0,0,0,0,2,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,3,0,2,1,0,0,0,0,0,0,3,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,2,0,2,0,0,0,0,0,0,0,2,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,2,0,1,1,0,0,0,0,0,0,2,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,2,0,1,1,0,0,0,0,0,0,2,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,2,0,1,1,0,0,0,0,0,0,2,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42087,Fuentecantos,3,0,2,1,0,0,0,0,0,1,2,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42088,Fuentelmonge,0,0,0,0,0,0,0,0,0,0,0,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,0,0,0,0,0,0,0,0,0,0,0,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,0,0,0,0,0,0,0,0,0,0,0,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,1,0,0,0,0,1,0,0,1,0,0,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,1,0,0,0,0,1,0,0,1,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,1,0,0,0,0,1,0,0,1,0,0,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,1,0,0,0,0,1,0,0,1,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,0,0,0,0,0,0,0,0,0,0,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,0,0,0,0,0,0,0,0,0,0,0,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,1,0,0,0,0,1,0,0,1,0,0,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,2,0,0,1,0,1,0,0,1,0,1,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,1,0,0,1,0,0,0,0,0,0,1,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42093,Fuentestrún,1,0,0,1,0,0,0,0,0,0,1,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,3,0,1,2,0,0,0,2,0,0,1,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,3,0,1,2,0,0,0,2,0,0,1,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,2,0,0,2,0,0,0,1,0,0,1,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,2,0,0,2,0,0,0,1,0,0,1,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,2,0,0,2,0,0,0,1,0,0,1,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,2,0,0,2,0,0,0,1,0,0,1,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,1,0,0,1,0,0,0,1,0,0,0,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,0,0,0,0,0,0,0,0,0,0,0,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,0,0,0,0,0,0,0,0,0,0,0,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,1,0,0,1,0,0,0,0,0,0,1,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,1,0,0,1,0,0,0,0,0,0,1,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42110,Matalebreras,1,0,0,1,0,0,0,0,0,0,1,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,0,0,0,0,0,0,0,0,0,0,0,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,1,0,0,0,0,1,0,0,0,0,1,0
201803,Marzo de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,2,0,1,0,0,1,0,1,0,0,1,0
201804,Abril de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,1,0,1,0,0,0,0,1,0,0,0,0
201805,Mayo de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,1,0,0,1,0,0,0,0,0,0,1,0
201806,Junio de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,0,0,0,0,0,0,0,0,0,0,0,0
201807,Julio de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,1,0,0,1,0,0,0,0,0,0,1,0
201808,Agosto de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,1,0,0,1,0,0,0,0,0,0,1,0
201809,Septiembre de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,1,0,0,1,0,0,0,0,0,0,1,0
201810,Octubre de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,0,0,0,0,0,0,0,0,0,0,0,0
201811,Noviembre de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,0,0,0,0,0,0,0,0,0,0,0,0
201812,Diciembre de 2018,7,Castilla y Leon,42,Soria,42125,Muriel Viejo,0,0,0,0,0,0,0,0,0,0,0,0
201801,Enero de 2018,7,Castilla y Leon,42,Soria,42148,Quiñonería,0,0,0,0,0,0,0,0,0,0,0,0
201802,Febrero de 2018,7,Castilla y Leon,42,Soria,42148,Quiñonería,0,0,0,0,0,0,0,0,0,0,0,0
